worst,averge,best
7.0,10.9,16.0
15.0,15.9,16.0
16.0,16.0,16.0
16.0,16.0,16.0
16.0,16.1,17.0
16.0,16.7,17.0
17.0,17.0,17.0
17.0,17.0,17.0
17.0,17.0,17.0
17.0,17.0,17.0
17.0,17.0,17.0
17.0,17.0,17.0
17.0,17.0,17.0
17.0,17.0,17.0
17.0,17.0,17.0
17.0,17.0,17.0
17.0,17.0,17.0
17.0,17.0,17.0
17.0,17.0,17.0
17.0,17.0,17.0
17.0,17.0,17.0
17.0,17.0,17.0
17.0,17.0,17.0
17.0,17.0,17.0
17.0,17.0,17.0
17.0,17.1,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.0,18.0
18.0,18.1,19.0
18.0,18.8,19.0
19.0,19.0,19.0
19.0,19.0,19.0
19.0,19.0,19.0
19.0,19.0,19.0
19.0,19.0,19.0
19.0,19.0,19.0
19.0,19.0,19.0
19.0,19.0,19.0
