worst,averge,best
0.0,7.005,50.0
20.0,34.655,78.0
26.0,42.445,78.0
29.0,51.57,78.0
43.0,62.835,84.0
48.0,74.25,97.0
69.0,78.175,118.0
73.0,80.37,118.0
73.0,84.585,119.0
77.0,90.545,119.0
79.0,108.16,167.0
95.0,115.07,167.0
101.0,121.025,167.0
104.0,127.125,193.0
113.0,137.375,213.0
118.0,148.89,213.0
118.0,160.065,217.0
124.0,173.82,292.0
159.0,187.135,292.0
168.0,227.65,331.0
188.0,253.215,332.0
204.0,278.2,331.0
225.0,297.195,364.0
264.0,307.4,375.0
279.0,317.19,375.0
290.0,325.08,375.0
292.0,332.2,375.0
301.0,339.55,391.0
319.0,354.115,391.0
321.0,360.0,392.0
331.0,365.655,409.0
333.0,369.315,409.0
341.0,376.06,412.0
353.0,384.77,439.0
359.0,389.32,439.0
365.0,394.655,440.0
374.0,401.045,440.0
375.0,411.735,440.0
376.0,417.705,452.0
389.0,426.005,452.0
393.0,432.665,453.0
408.0,436.36,452.0
410.0,440.115,453.0
418.0,443.595,486.0
429.0,445.715,494.0
438.0,448.255,494.0
439.0,455.975,494.0
439.0,463.325,505.0
440.0,471.945,505.0
449.0,479.39,506.0
452.0,485.15,505.0
453.0,489.58,507.0
462.0,492.595,507.0
466.0,496.895,508.0
485.0,499.155,507.0
492.0,501.855,508.0
494.0,503.145,509.0
494.0,503.935,510.0
495.0,504.72,510.0
496.0,505.685,510.0
496.0,506.56,513.0
503.0,507.44,514.0
505.0,507.935,514.0
505.0,508.18,515.0
505.0,509.05,515.0
505.0,509.73,515.0
506.0,510.325,515.0
506.0,510.93,515.0
506.0,511.495,516.0
506.0,512.095,516.0
506.0,512.765,516.0
507.0,513.32,516.0
508.0,513.7,517.0
508.0,514.29,518.0
512.0,514.835,519.0
513.0,515.26,520.0
513.0,515.71,521.0
513.0,515.81,521.0
513.0,516.13,521.0
514.0,516.44,523.0
514.0,516.71,523.0
513.0,516.875,523.0
513.0,517.485,523.0
513.0,518.225,525.0
513.0,519.235,525.0
515.0,520.145,526.0
515.0,520.27,530.0
515.0,520.81,530.0
515.0,521.455,530.0
515.0,521.875,530.0
515.0,522.55,532.0
516.0,523.205,532.0
515.0,523.8,532.0
516.0,524.575,532.0
516.0,524.685,534.0
516.0,525.48,533.0
515.0,526.175,536.0
516.0,526.815,553.0
514.0,527.265,539.0
517.0,528.71,553.0
518.0,530.295,553.0
520.0,533.16,553.0
521.0,535.55,555.0
522.0,538.475,556.0
523.0,540.795,556.0
525.0,543.285,557.0
526.0,545.245,560.0
527.0,546.485,563.0
530.0,548.08,564.0
522.0,550.925,578.0
533.0,552.525,578.0
533.0,553.545,586.0
532.0,555.96,586.0
531.0,557.975,588.0
534.0,559.915,590.0
536.0,563.715,590.0
536.0,567.865,596.0
537.0,571.295,596.0
542.0,574.395,601.0
548.0,577.36,598.0
550.0,579.225,598.0
542.0,581.075,611.0
558.0,585.135,611.0
544.0,586.705,611.0
553.0,588.825,617.0
559.0,592.95,618.0
567.0,595.74,629.0
568.0,597.84,629.0
568.0,599.895,629.0
570.0,603.075,629.0
571.0,606.07,630.0
575.0,608.1,633.0
583.0,611.84,644.0
584.0,613.145,633.0
584.0,615.96,644.0
587.0,617.66,651.0
583.0,622.46,651.0
598.0,625.275,651.0
602.0,628.41,651.0
603.0,629.79,654.0
606.0,633.255,654.0
606.0,635.12,656.0
606.0,636.32,661.0
597.0,638.33,661.0
603.0,639.69,667.0
598.0,641.06,666.0
607.0,644.475,666.0
621.0,647.61,668.0
623.0,649.665,669.0
624.0,649.965,673.0
624.0,653.42,678.0
626.0,653.9,675.0
