worst,averge,best
0.0,6.55,42.0
20.0,32.535,61.0
25.0,36.95,61.0
29.0,42.075,62.0
34.0,47.955,73.0
37.0,52.15,73.0
45.0,56.325,98.0
49.0,60.35,98.0
51.0,67.25,99.0
58.0,75.825,109.0
65.0,95.0,117.0
94.0,100.08,140.0
97.0,102.665,140.0
98.0,106.515,140.0
98.0,111.655,166.0
98.0,120.04,168.0
99.0,130.645,168.0
109.0,139.42,188.0
116.0,148.845,188.0
139.0,162.37,191.0
140.0,168.99,222.0
153.0,176.455,222.0
163.0,181.3,222.0
166.0,188.7,258.0
168.0,196.9,258.0
169.0,206.2,258.0
182.0,215.98,259.0
187.0,226.93,260.0
222.0,243.15,298.0
222.0,249.455,298.0
222.0,253.8,299.0
222.0,256.02,299.0
223.0,263.1,307.0
253.0,268.95,307.0
258.0,272.665,300.0
258.0,279.27,331.0
258.0,284.91,331.0
259.0,300.25,360.0
270.0,307.695,366.0
297.0,312.94,366.0
298.0,318.45,366.0
299.0,326.03,369.0
299.0,333.92,382.0
299.0,343.555,382.0
306.0,351.935,382.0
317.0,358.67,382.0
333.0,369.72,407.0
351.0,372.58,410.0
358.0,374.45,414.0
360.0,377.255,410.0
360.0,381.36,410.0
360.0,385.815,414.0
366.0,390.63,414.0
366.0,393.105,452.0
369.0,400.315,452.0
382.0,410.775,452.0
382.0,417.46,453.0
382.0,425.245,453.0
390.0,430.235,453.0
407.0,437.14,495.0
411.0,443.35,495.0
413.0,450.705,495.0
444.0,457.57,496.0
447.0,461.715,496.0
451.0,471.865,496.0
452.0,476.055,496.0
452.0,483.98,510.0
452.0,488.12,510.0
453.0,493.97,511.0
494.0,496.92,510.0
494.0,498.63,511.0
495.0,500.89,511.0
495.0,502.185,511.0
495.0,504.145,511.0
495.0,505.765,511.0
495.0,506.74,512.0
496.0,507.76,512.0
496.0,508.63,512.0
496.0,509.405,512.0
496.0,510.29,512.0
508.0,510.9,512.0
509.0,511.095,513.0
510.0,511.295,512.0
510.0,511.475,514.0
511.0,511.645,513.0
511.0,511.755,515.0
511.0,511.86,516.0
511.0,511.995,516.0
511.0,512.32,516.0
511.0,512.555,516.0
511.0,512.82,516.0
511.0,513.275,516.0
511.0,513.265,516.0
512.0,513.785,517.0
511.0,513.975,517.0
512.0,514.22,519.0
511.0,514.54,519.0
512.0,514.66,519.0
512.0,515.08,522.0
512.0,515.53,522.0
512.0,516.325,522.0
512.0,516.415,522.0
512.0,516.705,522.0
513.0,517.35,523.0
513.0,517.66,523.0
513.0,518.145,524.0
513.0,518.395,523.0
514.0,518.7,524.0
514.0,519.38,524.0
513.0,519.595,524.0
514.0,519.965,525.0
515.0,520.915,529.0
516.0,521.535,529.0
516.0,522.14,529.0
517.0,522.75,529.0
517.0,523.035,529.0
518.0,524.03,529.0
518.0,524.29,529.0
517.0,524.72,530.0
518.0,525.005,530.0
518.0,525.41,530.0
520.0,525.95,530.0
519.0,526.14,539.0
520.0,526.785,539.0
521.0,527.775,547.0
521.0,528.615,547.0
521.0,530.04,570.0
516.0,531.21,570.0
518.0,533.0,570.0
521.0,535.025,570.0
524.0,539.025,570.0
525.0,541.725,570.0
526.0,546.82,570.0
526.0,550.72,575.0
527.0,553.535,570.0
530.0,557.815,582.0
537.0,564.14,582.0
537.0,564.705,587.0
539.0,567.88,587.0
542.0,571.565,587.0
547.0,573.65,596.0
556.0,576.145,587.0
564.0,577.99,588.0
566.0,579.9,588.0
562.0,580.705,604.0
567.0,583.11,618.0
567.0,585.97,618.0
570.0,589.575,618.0
570.0,593.375,618.0
560.0,594.83,618.0
575.0,599.69,623.0
576.0,602.04,623.0
580.0,604.8,623.0
585.0,607.89,623.0
585.0,610.235,625.0
587.0,611.01,637.0
587.0,613.7,628.0
596.0,616.16,635.0
596.0,617.435,635.0
599.0,619.635,635.0
603.0,621.88,637.0
603.0,622.575,637.0
605.0,624.895,637.0
530.0,624.51,637.0
600.0,626.61,641.0
600.0,627.18,641.0
603.0,628.25,641.0
604.0,629.575,641.0
610.0,631.94,641.0
607.0,633.235,646.0
613.0,634.795,642.0
624.0,637.755,649.0
601.0,637.745,655.0
619.0,639.68,655.0
622.0,640.55,656.0
628.0,641.92,656.0
630.0,642.65,656.0
625.0,643.135,656.0
628.0,644.685,656.0
630.0,645.43,656.0
630.0,646.405,656.0
633.0,648.5,656.0
625.0,648.405,656.0
626.0,649.425,656.0
629.0,650.245,657.0
625.0,649.655,656.0
627.0,649.535,657.0
630.0,649.84,657.0
630.0,649.55,656.0
632.0,650.065,657.0
632.0,651.995,657.0
635.0,652.88,658.0
637.0,652.955,658.0
637.0,653.3,658.0
637.0,653.815,658.0
641.0,654.43,658.0
636.0,654.485,658.0
643.0,655.265,658.0
624.0,654.525,658.0
635.0,654.805,658.0
633.0,654.65,659.0
638.0,655.09,659.0
647.0,655.665,659.0
618.0,655.14,659.0
632.0,655.86,659.0
650.0,656.98,659.0
642.0,656.495,659.0
639.0,656.2,659.0
649.0,657.005,659.0
619.0,656.605,659.0
645.0,657.035,659.0
624.0,656.39,659.0
642.0,656.395,659.0
645.0,656.575,659.0
640.0,656.81,659.0
645.0,656.955,659.0
647.0,656.89,659.0
648.0,656.735,659.0
648.0,657.07,660.0
649.0,657.26,661.0
646.0,657.195,660.0
650.0,657.805,661.0
639.0,657.545,661.0
644.0,657.84,661.0
646.0,657.89,662.0
625.0,657.815,661.0
625.0,657.295,663.0
631.0,657.625,665.0
638.0,658.57,665.0
639.0,658.725,665.0
647.0,659.56,665.0
649.0,660.465,665.0
620.0,660.275,665.0
639.0,660.76,667.0
648.0,661.305,667.0
644.0,661.71,669.0
652.0,662.34,667.0
652.0,662.8,669.0
617.0,662.685,669.0
652.0,663.45,669.0
624.0,663.155,669.0
649.0,664.545,669.0
652.0,664.365,669.0
646.0,664.845,676.0
653.0,665.73,676.0
653.0,666.55,676.0
657.0,667.65,677.0
645.0,667.97,678.0
640.0,668.675,677.0
647.0,669.765,677.0
656.0,670.78,679.0
643.0,670.505,679.0
656.0,671.18,679.0
657.0,671.865,682.0
624.0,671.24,682.0
643.0,671.495,682.0
647.0,672.29,682.0
650.0,672.645,682.0
655.0,674.89,682.0
654.0,674.615,682.0
655.0,675.395,685.0
655.0,675.425,683.0
658.0,675.34,695.0
658.0,675.805,695.0
657.0,676.305,695.0
657.0,677.955,695.0
623.0,677.11,695.0
616.0,677.395,699.0
645.0,681.02,695.0
627.0,680.575,699.0
648.0,684.595,699.0
649.0,686.175,701.0
650.0,688.54,701.0
660.0,692.295,701.0
660.0,692.09,705.0
661.0,692.465,705.0
667.0,694.335,705.0
670.0,693.855,705.0
670.0,693.2,705.0
653.0,694.815,705.0
672.0,697.445,705.0
669.0,697.045,705.0
670.0,696.98,705.0
664.0,696.75,705.0
672.0,697.745,705.0
675.0,698.56,705.0
678.0,699.04,705.0
679.0,700.57,712.0
680.0,699.995,712.0
681.0,700.72,712.0
662.0,700.51,712.0
669.0,700.99,712.0
678.0,701.945,712.0
678.0,702.15,714.0
661.0,702.79,721.0
665.0,704.015,721.0
670.0,704.035,721.0
672.0,704.04,721.0
678.0,707.965,721.0
684.0,709.495,721.0
660.0,708.065,721.0
686.0,709.975,721.0
687.0,709.885,722.0
677.0,709.84,722.0
683.0,710.83,722.0
685.0,712.365,723.0
685.0,712.24,723.0
636.0,710.25,723.0
675.0,712.3,723.0
676.0,713.775,725.0
678.0,715.3,725.0
664.0,713.31,725.0
684.0,715.17,725.0
685.0,714.25,725.0
671.0,714.445,725.0
663.0,714.17,725.0
669.0,714.285,731.0
680.0,716.83,731.0
684.0,718.63,731.0
683.0,718.605,731.0
684.0,716.72,731.0
680.0,715.78,731.0
672.0,715.89,731.0
677.0,717.445,731.0
684.0,719.465,731.0
676.0,721.07,732.0
681.0,722.75,732.0
684.0,722.83,732.0
689.0,724.945,733.0
677.0,723.87,733.0
674.0,723.29,734.0
666.0,722.29,736.0
663.0,724.295,736.0
670.0,726.28,736.0
689.0,726.395,736.0
690.0,725.185,736.0
692.0,726.73,736.0
692.0,727.7,736.0
673.0,727.205,736.0
692.0,729.35,736.0
705.0,730.69,736.0
705.0,730.41,738.0
705.0,731.005,736.0
694.0,730.19,738.0
709.0,731.45,738.0
682.0,728.215,738.0
698.0,728.4,738.0
698.0,729.41,738.0
650.0,727.15,738.0
679.0,727.64,746.0
690.0,729.595,741.0
698.0,730.4,746.0
669.0,731.26,750.0
689.0,732.735,750.0
692.0,734.045,750.0
682.0,731.94,750.0
682.0,734.07,758.0
692.0,735.91,750.0
706.0,738.505,758.0
709.0,739.5,750.0
710.0,740.39,750.0
698.0,740.235,758.0
674.0,739.26,758.0
704.0,739.785,758.0
709.0,740.175,758.0
711.0,742.365,758.0
711.0,743.95,758.0
707.0,743.55,758.0
685.0,742.38,758.0
707.0,743.635,759.0
712.0,745.625,765.0
703.0,743.4,761.0
686.0,743.055,761.0
704.0,744.135,761.0
705.0,745.755,765.0
707.0,747.445,765.0
693.0,746.795,765.0
706.0,749.18,769.0
708.0,747.94,765.0
698.0,748.915,769.0
714.0,752.22,769.0
714.0,754.43,770.0
716.0,752.9,769.0
716.0,754.215,775.0
719.0,754.815,771.0
719.0,753.435,771.0
713.0,752.425,781.0
718.0,755.88,781.0
723.0,756.405,781.0
708.0,756.55,781.0
710.0,757.22,781.0
704.0,757.7,783.0
717.0,760.74,782.0
710.0,762.015,783.0
727.0,764.805,783.0
733.0,767.61,783.0
715.0,767.72,783.0
724.0,770.505,783.0
726.0,772.095,783.0
717.0,770.84,783.0
724.0,770.995,783.0
721.0,771.11,783.0
726.0,771.905,783.0
733.0,772.8,783.0
734.0,773.03,783.0
736.0,773.21,783.0
721.0,770.89,783.0
712.0,767.515,784.0
715.0,767.17,784.0
716.0,768.835,784.0
721.0,770.32,784.0
722.0,771.745,784.0
717.0,772.72,784.0
732.0,775.45,784.0
737.0,774.545,784.0
743.0,775.48,784.0
707.0,772.01,784.0
719.0,773.675,784.0
722.0,773.51,784.0
723.0,773.645,784.0
735.0,774.77,784.0
735.0,773.165,785.0
734.0,772.815,784.0
720.0,772.965,784.0
712.0,771.46,784.0
715.0,773.34,784.0
736.0,775.36,784.0
731.0,774.27,784.0
736.0,775.525,784.0
726.0,774.635,784.0
739.0,775.88,784.0
740.0,776.15,784.0
739.0,776.1,784.0
740.0,776.205,784.0
734.0,775.81,785.0
732.0,775.97,785.0
732.0,774.985,785.0
736.0,775.875,785.0
720.0,775.135,785.0
733.0,776.125,786.0
740.0,778.65,786.0
728.0,776.93,786.0
730.0,776.68,790.0
732.0,776.33,790.0
743.0,777.375,786.0
735.0,777.52,790.0
716.0,775.96,790.0
707.0,773.625,790.0
714.0,772.52,790.0
724.0,773.97,790.0
724.0,775.985,791.0
728.0,775.285,791.0
712.0,771.895,791.0
726.0,772.385,791.0
730.0,773.78,791.0
730.0,775.675,791.0
727.0,776.37,791.0
730.0,779.985,791.0
719.0,779.34,791.0
737.0,781.755,791.0
750.0,781.055,791.0
732.0,780.17,791.0
743.0,780.96,791.0
732.0,779.935,791.0
742.0,780.92,791.0
726.0,780.845,791.0
733.0,780.72,791.0
738.0,781.575,791.0
737.0,781.055,791.0
734.0,781.99,791.0
746.0,783.705,791.0
747.0,783.515,791.0
743.0,782.935,791.0
741.0,782.31,791.0
740.0,779.965,791.0
744.0,780.91,791.0
733.0,780.885,791.0
743.0,782.455,791.0
741.0,783.635,791.0
744.0,784.69,791.0
739.0,782.35,791.0
747.0,783.585,791.0
717.0,779.07,791.0
728.0,778.285,791.0
731.0,778.3,791.0
735.0,779.61,791.0
738.0,779.35,791.0
733.0,779.1,791.0
738.0,779.0,791.0
738.0,781.525,791.0
730.0,779.755,791.0
734.0,779.35,791.0
738.0,780.35,791.0
721.0,779.23,791.0
731.0,778.31,791.0
717.0,774.805,791.0
734.0,777.57,791.0
700.0,775.73,791.0
718.0,777.585,791.0
718.0,775.755,791.0
722.0,774.99,791.0
723.0,775.37,791.0
719.0,775.005,791.0
726.0,776.11,791.0
728.0,776.685,791.0
716.0,778.495,791.0
736.0,778.105,791.0
736.0,778.38,791.0
737.0,779.18,792.0
741.0,779.705,791.0
740.0,779.77,792.0
747.0,781.68,792.0
748.0,784.225,792.0
745.0,782.78,792.0
734.0,780.015,792.0
734.0,778.67,792.0
734.0,779.22,792.0
736.0,778.15,794.0
736.0,777.845,792.0
739.0,778.855,792.0
741.0,779.54,794.0
730.0,778.855,794.0
741.0,778.515,794.0
735.0,776.625,794.0
735.0,775.675,794.0
738.0,779.98,794.0
738.0,781.25,794.0
742.0,782.945,794.0
739.0,782.25,794.0
741.0,783.995,794.0
743.0,784.285,794.0
748.0,785.605,794.0
748.0,786.85,794.0
752.0,787.21,794.0
752.0,786.655,794.0
729.0,784.53,794.0
737.0,783.455,794.0
732.0,781.2,794.0
727.0,782.865,794.0
734.0,783.32,794.0
738.0,784.99,794.0
741.0,785.615,796.0
741.0,785.455,796.0
754.0,785.8,794.0
742.0,784.075,796.0
745.0,783.85,796.0
739.0,783.09,796.0
734.0,783.945,796.0
739.0,784.03,796.0
735.0,782.05,796.0
736.0,782.32,796.0
736.0,783.615,796.0
736.0,783.235,796.0
743.0,783.09,801.0
740.0,784.07,797.0
749.0,786.08,801.0
723.0,783.465,801.0
744.0,786.03,801.0
743.0,786.345,801.0
735.0,786.23,801.0
741.0,786.98,805.0
750.0,786.815,805.0
747.0,785.94,803.0
730.0,788.41,805.0
741.0,786.6,805.0
730.0,789.51,805.0
745.0,793.99,805.0
748.0,794.035,805.0
732.0,790.235,805.0
751.0,794.72,805.0
755.0,795.51,806.0
690.0,791.625,806.0
746.0,791.57,808.0
739.0,789.795,808.0
721.0,785.15,807.0
725.0,786.455,808.0
734.0,788.53,808.0
744.0,789.77,808.0
729.0,789.645,808.0
728.0,790.97,819.0
741.0,790.235,808.0
735.0,789.31,819.0
739.0,788.805,820.0
741.0,790.795,820.0
742.0,792.565,820.0
733.0,794.03,820.0
721.0,796.435,820.0
738.0,799.755,820.0
748.0,800.32,820.0
755.0,801.145,823.0
763.0,803.94,821.0
761.0,804.31,822.0
764.0,803.225,824.0
765.0,806.265,824.0
744.0,803.015,824.0
745.0,802.835,824.0
752.0,802.635,824.0
752.0,801.505,824.0
758.0,805.565,824.0
741.0,801.505,824.0
757.0,803.755,824.0
765.0,805.66,824.0
765.0,810.715,827.0
757.0,810.015,833.0
753.0,810.79,833.0
761.0,809.3,829.0
761.0,810.89,830.0
748.0,811.17,830.0
757.0,811.96,833.0
759.0,810.005,833.0
748.0,808.44,833.0
752.0,809.355,833.0
748.0,808.775,833.0
736.0,810.685,837.0
