worst,averge,best
0.0,6.32,46.0
20.0,37.69,55.0
32.0,42.875,70.0
37.0,45.475,105.0
42.0,49.81,111.0
44.0,61.13,111.0
46.0,84.08,133.0
56.0,102.755,133.0
94.0,108.925,134.0
104.0,112.67,135.0
106.0,124.47,174.0
109.0,130.25,175.0
112.0,139.27,176.0
129.0,150.785,219.0
132.0,159.72,221.0
133.0,169.64,221.0
144.0,182.13,221.0
173.0,193.59,241.0
173.0,205.085,279.0
178.0,218.57,279.0
211.0,225.9,308.0
217.0,233.985,308.0
218.0,243.69,308.0
219.0,255.985,309.0
221.0,268.385,308.0
222.0,277.27,309.0
239.0,287.77,339.0
259.0,297.09,345.0
279.0,306.86,373.0
283.0,310.75,345.0
290.0,316.185,372.0
303.0,322.615,373.0
305.0,328.04,373.0
307.0,337.885,373.0
308.0,346.84,413.0
309.0,357.825,413.0
327.0,365.9,413.0
353.0,379.39,433.0
364.0,384.415,433.0
372.0,391.595,449.0
372.0,397.085,449.0
373.0,404.23,449.0
373.0,412.225,462.0
373.0,418.815,449.0
375.0,424.215,462.0
378.0,430.795,464.0
413.0,439.41,465.0
424.0,444.35,470.0
432.0,448.42,503.0
433.0,450.97,503.0
433.0,452.475,504.0
433.0,455.575,504.0
435.0,460.595,504.0
444.0,465.81,504.0
447.0,472.87,504.0
447.0,486.995,509.0
453.0,494.94,510.0
465.0,500.495,509.0
470.0,502.145,511.0
488.0,505.355,514.0
503.0,506.35,514.0
503.0,506.95,514.0
503.0,507.465,514.0
503.0,508.22,514.0
504.0,510.27,516.0
504.0,510.855,516.0
504.0,510.995,516.0
506.0,511.61,516.0
507.0,512.17,516.0
509.0,512.725,517.0
509.0,513.2,519.0
509.0,513.4,519.0
509.0,513.845,519.0
509.0,514.92,532.0
509.0,516.02,532.0
511.0,516.905,532.0
511.0,518.325,537.0
512.0,520.12,537.0
513.0,521.23,535.0
513.0,522.025,537.0
513.0,523.265,537.0
514.0,524.5,537.0
515.0,526.79,539.0
511.0,527.68,538.0
515.0,528.47,538.0
516.0,529.385,542.0
512.0,529.69,542.0
516.0,530.74,544.0
517.0,532.495,542.0
519.0,534.745,545.0
522.0,536.16,547.0
522.0,538.66,547.0
526.0,539.62,547.0
526.0,540.395,554.0
527.0,541.52,555.0
532.0,542.34,559.0
536.0,543.65,559.0
537.0,544.165,559.0
537.0,545.7,559.0
537.0,547.01,564.0
539.0,549.975,564.0
539.0,551.07,565.0
541.0,552.48,565.0
542.0,553.925,594.0
542.0,555.605,576.0
542.0,556.905,594.0
546.0,560.01,594.0
547.0,561.57,594.0
542.0,564.47,594.0
538.0,573.21,595.0
543.0,576.55,602.0
550.0,579.57,602.0
551.0,584.77,604.0
551.0,585.465,604.0
564.0,589.87,604.0
564.0,590.735,604.0
564.0,592.695,604.0
568.0,594.22,608.0
571.0,597.45,611.0
578.0,598.265,608.0
585.0,599.78,613.0
585.0,600.88,615.0
590.0,601.94,613.0
593.0,604.11,629.0
594.0,605.955,629.0
595.0,607.255,629.0
595.0,608.63,629.0
595.0,609.6,629.0
595.0,612.11,629.0
595.0,614.25,629.0
595.0,615.82,629.0
595.0,617.87,629.0
600.0,619.49,629.0
600.0,622.085,630.0
603.0,623.145,631.0
605.0,624.5,630.0
609.0,624.465,632.0
593.0,624.75,632.0
611.0,626.035,632.0
613.0,626.625,632.0
613.0,627.515,632.0
614.0,628.37,633.0
617.0,628.565,632.0
617.0,628.435,632.0
617.0,629.125,632.0
619.0,629.45,633.0
602.0,628.8,633.0
595.0,628.375,643.0
620.0,629.845,643.0
620.0,629.955,643.0
620.0,631.165,643.0
620.0,632.19,648.0
621.0,633.56,643.0
623.0,634.45,643.0
614.0,635.99,648.0
620.0,637.285,648.0
584.0,635.73,648.0
605.0,637.315,648.0
625.0,639.91,648.0
628.0,641.535,648.0
626.0,642.495,658.0
629.0,643.605,658.0
627.0,644.455,658.0
627.0,644.695,658.0
628.0,645.215,658.0
629.0,646.03,658.0
617.0,647.575,658.0
607.0,648.65,658.0
629.0,649.61,658.0
629.0,650.01,658.0
620.0,650.275,658.0
615.0,650.9,658.0
615.0,649.485,660.0
626.0,650.14,660.0
632.0,651.825,660.0
632.0,653.75,660.0
641.0,654.73,660.0
642.0,656.005,660.0
642.0,657.3,660.0
643.0,658.005,660.0
643.0,658.38,660.0
634.0,658.47,660.0
634.0,658.125,661.0
608.0,656.05,660.0
613.0,656.33,661.0
598.0,655.605,661.0
636.0,657.885,661.0
639.0,658.44,661.0
643.0,658.895,661.0
644.0,659.12,661.0
647.0,659.805,661.0
652.0,660.22,662.0
593.0,658.31,662.0
619.0,658.68,662.0
631.0,659.845,662.0
633.0,660.13,662.0
647.0,660.685,662.0
659.0,660.995,662.0
640.0,660.81,662.0
572.0,657.91,662.0
622.0,659.62,662.0
630.0,660.205,662.0
642.0,660.535,662.0
645.0,660.97,662.0
648.0,661.2,662.0
644.0,660.99,662.0
655.0,661.37,662.0
624.0,660.78,662.0
645.0,661.365,663.0
646.0,661.41,662.0
657.0,661.58,663.0
660.0,661.775,663.0
637.0,661.595,663.0
603.0,659.52,663.0
633.0,660.81,663.0
637.0,661.215,663.0
643.0,661.605,663.0
643.0,661.13,663.0
645.0,661.895,663.0
658.0,662.415,665.0
661.0,662.525,665.0
662.0,662.6,665.0
660.0,662.685,665.0
645.0,662.575,665.0
618.0,661.025,665.0
631.0,661.4,665.0
649.0,662.28,665.0
649.0,662.84,665.0
637.0,662.61,665.0
623.0,661.655,665.0
636.0,662.045,665.0
615.0,661.995,665.0
636.0,662.45,665.0
636.0,662.83,665.0
650.0,663.935,665.0
646.0,663.995,665.0
646.0,663.945,665.0
650.0,664.11,665.0
638.0,663.895,665.0
638.0,663.765,665.0
650.0,664.225,666.0
645.0,663.885,665.0
643.0,663.595,666.0
648.0,664.04,666.0
645.0,664.32,666.0
656.0,664.75,666.0
651.0,664.39,666.0
660.0,664.93,666.0
660.0,665.085,666.0
662.0,665.21,666.0
636.0,664.515,666.0
640.0,664.635,666.0
660.0,665.26,666.0
589.0,663.78,668.0
635.0,664.515,666.0
616.0,664.24,668.0
