worst,averge,best
0.0,6.23,46.0
16.0,33.315,57.0
26.0,37.695,71.0
32.0,42.105,89.0
36.0,49.72,89.0
37.0,58.815,92.0
45.0,69.905,95.0
56.0,80.27,99.0
63.0,86.285,117.0
72.0,90.505,130.0
85.0,102.045,206.0
88.0,120.26,206.0
94.0,164.29,245.0
117.0,198.8,245.0
172.0,206.605,245.0
185.0,209.37,245.0
198.0,214.775,256.0
204.0,220.915,246.0
205.0,228.235,318.0
206.0,242.78,319.0
209.0,248.96,319.0
231.0,262.095,324.0
242.0,275.18,340.0
243.0,289.66,358.0
247.0,303.715,358.0
267.0,317.85,358.0
282.0,328.17,366.0
314.0,332.135,427.0
319.0,344.995,427.0
320.0,353.64,439.0
324.0,366.55,439.0
330.0,380.7,439.0
342.0,394.84,442.0
349.0,406.54,442.0
354.0,419.315,454.0
358.0,427.425,454.0
386.0,431.91,454.0
425.0,438.71,492.0
425.0,440.395,460.0
428.0,443.785,487.0
430.0,446.5,497.0
430.0,448.95,498.0
431.0,452.38,497.0
432.0,457.16,498.0
436.0,462.41,498.0
439.0,469.14,509.0
444.0,479.665,509.0
454.0,483.31,509.0
454.0,489.82,509.0
457.0,494.005,514.0
461.0,497.42,512.0
483.0,500.63,514.0
487.0,502.825,519.0
487.0,504.29,519.0
490.0,507.08,519.0
495.0,508.065,521.0
497.0,509.59,521.0
497.0,511.04,541.0
499.0,513.625,547.0
500.0,514.97,547.0
501.0,516.895,547.0
501.0,519.83,551.0
502.0,523.97,551.0
502.0,528.88,551.0
509.0,535.02,562.0
511.0,539.45,559.0
514.0,542.51,562.0
517.0,543.965,556.0
517.0,544.72,570.0
519.0,547.0,569.0
520.0,548.905,578.0
521.0,551.045,593.0
524.0,554.505,609.0
532.0,559.44,605.0
536.0,564.76,609.0
536.0,569.255,611.0
538.0,572.01,609.0
543.0,579.815,619.0
547.0,584.945,614.0
547.0,589.15,614.0
551.0,592.97,623.0
554.0,597.98,619.0
565.0,603.9,624.0
568.0,606.965,622.0
577.0,609.755,624.0
592.0,611.965,624.0
575.0,612.775,631.0
593.0,614.365,631.0
598.0,615.875,632.0
601.0,617.665,631.0
599.0,619.255,632.0
600.0,621.16,632.0
600.0,621.94,633.0
596.0,623.46,634.0
601.0,624.65,642.0
608.0,627.19,635.0
610.0,627.86,642.0
613.0,628.78,642.0
620.0,629.635,642.0
612.0,629.97,642.0
606.0,630.555,642.0
611.0,631.085,642.0
612.0,632.115,642.0
615.0,634.28,643.0
617.0,634.935,644.0
614.0,635.415,644.0
624.0,637.1,645.0
621.0,637.94,647.0
621.0,638.425,648.0
629.0,640.535,647.0
631.0,640.925,647.0
610.0,640.28,647.0
613.0,640.46,647.0
631.0,641.215,647.0
626.0,641.34,647.0
628.0,642.53,648.0
631.0,642.855,647.0
631.0,643.115,648.0
616.0,642.965,648.0
624.0,643.54,648.0
623.0,644.415,648.0
631.0,644.345,649.0
633.0,645.275,649.0
635.0,645.445,649.0
637.0,645.48,649.0
637.0,645.695,649.0
617.0,645.075,649.0
637.0,646.71,649.0
630.0,647.135,649.0
623.0,646.515,649.0
623.0,646.845,649.0
639.0,647.58,649.0
611.0,646.645,651.0
626.0,647.1,650.0
626.0,647.22,650.0
641.0,647.62,650.0
642.0,648.14,653.0
617.0,647.425,653.0
610.0,647.385,653.0
605.0,646.96,653.0
633.0,647.975,653.0
635.0,648.39,653.0
