worst,averge,best
0.0,6.25,37.0
13.0,26.405,73.0
19.0,50.43,106.0
36.0,71.775,128.0
68.0,75.685,128.0
70.0,82.255,155.0
71.0,97.415,157.0
71.0,111.74,176.0
78.0,130.955,224.0
106.0,140.345,224.0
128.0,159.21,230.0
128.0,180.89,232.0
154.0,198.42,246.0
157.0,214.345,255.0
177.0,226.25,279.0
207.0,230.59,279.0
223.0,235.965,281.0
224.0,241.595,299.0
224.0,249.33,301.0
228.0,269.16,325.0
236.0,276.54,325.0
243.0,283.76,325.0
246.0,290.015,348.0
257.0,296.35,348.0
263.0,304.21,348.0
280.0,312.085,385.0
281.0,321.71,385.0
298.0,331.8,419.0
305.0,351.765,419.0
324.0,366.585,419.0
325.0,378.515,433.0
325.0,389.535,433.0
335.0,402.245,458.0
360.0,410.795,459.0
384.0,415.705,464.0
389.0,422.685,464.0
408.0,428.79,464.0
416.0,441.285,465.0
418.0,445.95,478.0
419.0,451.025,501.0
423.0,453.925,501.0
426.0,459.22,501.0
431.0,463.45,501.0
435.0,469.665,501.0
456.0,475.415,505.0
457.0,480.56,505.0
458.0,487.81,505.0
460.0,492.54,505.0
465.0,497.6,510.0
477.0,499.855,514.0
479.0,500.625,506.0
484.0,501.98,514.0
494.0,502.94,515.0
496.0,503.82,515.0
498.0,504.685,516.0
498.0,506.85,516.0
500.0,507.545,520.0
500.0,509.915,520.0
501.0,510.885,522.0
502.0,512.485,523.0
502.0,513.415,524.0
504.0,514.12,524.0
504.0,515.46,531.0
505.0,516.56,531.0
506.0,518.76,531.0
506.0,520.415,531.0
507.0,521.92,537.0
510.0,523.28,534.0
514.0,524.795,538.0
514.0,525.35,536.0
515.0,526.03,538.0
516.0,526.54,538.0
517.0,527.855,538.0
518.0,531.015,542.0
522.0,532.46,543.0
524.0,533.85,543.0
522.0,534.62,546.0
524.0,535.64,553.0
527.0,536.55,550.0
527.0,537.65,553.0
528.0,539.13,553.0
530.0,540.275,553.0
526.0,542.145,554.0
527.0,543.275,566.0
530.0,544.345,566.0
531.0,546.63,566.0
