worst,averge,best
0.0,6.66,48.0
19.0,40.585,66.0
34.0,49.38,66.0
42.0,52.43,82.0
46.0,56.74,101.0
47.0,62.105,101.0
53.0,71.325,117.0
59.0,77.17,117.0
65.0,86.81,117.0
71.0,93.2,122.0
82.0,103.845,128.0
85.0,109.65,133.0
97.0,114.59,136.0
103.0,117.945,140.0
106.0,120.68,143.0
106.0,123.605,147.0
111.0,127.12,159.0
114.0,130.725,149.0
115.0,134.725,159.0
121.0,140.14,167.0
125.0,142.49,159.0
127.0,145.415,184.0
130.0,147.9,184.0
130.0,150.985,186.0
136.0,156.4,199.0
144.0,162.785,199.0
146.0,168.43,204.0
148.0,174.55,204.0
155.0,186.57,235.0
162.0,193.26,254.0
172.0,200.2,257.0
174.0,207.52,263.0
183.0,219.65,270.0
195.0,230.76,277.0
200.0,238.75,280.0
205.0,248.6,283.0
216.0,257.66,316.0
243.0,268.21,316.0
251.0,272.34,320.0
254.0,276.7,322.0
256.0,282.645,326.0
260.0,290.35,333.0
268.0,299.21,329.0
270.0,304.605,335.0
276.0,311.605,335.0
282.0,317.165,374.0
298.0,326.675,373.0
306.0,333.535,374.0
313.0,339.51,373.0
314.0,347.345,395.0
321.0,354.715,395.0
325.0,361.37,404.0
331.0,368.775,404.0
336.0,375.525,421.0
352.0,383.14,421.0
366.0,394.03,434.0
373.0,397.345,434.0
373.0,401.56,434.0
379.0,406.37,434.0
384.0,410.575,445.0
393.0,416.04,444.0
399.0,421.585,452.0
400.0,425.745,470.0
404.0,430.3,470.0
410.0,434.915,484.0
414.0,441.225,488.0
418.0,445.14,489.0
427.0,448.955,488.0
427.0,454.265,489.0
431.0,457.85,489.0
433.0,465.145,489.0
434.0,472.64,536.0
437.0,476.285,536.0
451.0,487.165,536.0
466.0,494.475,536.0
469.0,501.065,536.0
470.0,508.395,536.0
483.0,517.56,555.0
484.0,520.27,555.0
488.0,523.575,558.0
489.0,529.7,555.0
492.0,531.74,558.0
505.0,537.93,562.0
514.0,540.5,562.0
519.0,543.33,562.0
527.0,547.03,562.0
529.0,550.045,563.0
531.0,551.115,564.0
532.0,552.78,564.0
536.0,554.775,569.0
536.0,554.555,564.0
536.0,555.555,566.0
536.0,555.795,565.0
533.0,555.89,566.0
536.0,558.335,565.0
540.0,559.45,566.0
544.0,560.44,566.0
544.0,561.435,566.0
526.0,560.685,567.0
542.0,561.55,572.0
541.0,562.15,571.0
544.0,563.1,572.0
529.0,562.12,572.0
545.0,563.075,572.0
547.0,563.345,572.0
546.0,563.78,577.0
511.0,563.165,577.0
546.0,564.845,577.0
540.0,566.195,577.0
553.0,568.6,579.0
552.0,569.53,578.0
552.0,570.32,579.0
552.0,571.28,579.0
