worst,averge,best
2.0,9.6,17.0
16.0,17.3,21.0
21.0,22.3,25.0
25.0,25.0,25.0
25.0,25.0,25.0
25.0,25.0,25.0
25.0,25.1,26.0
25.0,25.5,26.0
26.0,26.1,27.0
26.0,26.7,27.0
27.0,27.1,28.0
27.0,27.9,28.0
28.0,28.0,28.0
28.0,28.4,32.0
28.0,30.4,32.0
32.0,32.0,32.0
32.0,32.0,32.0
32.0,32.0,32.0
32.0,32.0,32.0
32.0,32.0,32.0
32.0,32.0,32.0
32.0,32.4,36.0
32.0,35.2,36.0
36.0,36.0,36.0
36.0,36.0,36.0
36.0,37.0,46.0
36.0,44.0,46.0
46.0,46.0,46.0
46.0,46.0,46.0
46.0,46.2,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.0,48.0
48.0,48.1,49.0
48.0,48.9,49.0
49.0,49.1,50.0
49.0,49.8,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.1,51.0
50.0,50.7,51.0
51.0,51.0,51.0
51.0,51.0,51.0
51.0,51.0,51.0
51.0,51.0,51.0
51.0,51.0,51.0
51.0,51.0,51.0
51.0,51.0,51.0
51.0,51.0,51.0
51.0,51.0,51.0
51.0,51.1,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.4,56.0
52.0,55.6,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
