worst,averge,best
0.0,6.57,41.0
14.0,35.59,66.0
29.0,44.095,72.0
38.0,54.34,82.0
39.0,62.545,84.0
48.0,67.55,96.0
62.0,70.82,113.0
64.0,74.24,118.0
66.0,82.02,164.0
66.0,93.265,164.0
82.0,119.48,230.0
102.0,138.855,230.0
111.0,160.41,232.0
136.0,187.805,252.0
162.0,202.995,256.0
164.0,216.17,287.0
181.0,228.625,287.0
222.0,235.725,287.0
225.0,240.865,288.0
230.0,256.825,294.0
231.0,266.57,314.0
235.0,274.005,317.0
247.0,281.685,352.0
254.0,286.19,352.0
256.0,292.22,343.0
280.0,300.08,352.0
287.0,308.4,352.0
287.0,315.38,364.0
290.0,333.035,364.0
298.0,339.285,371.0
314.0,345.9,364.0
317.0,349.305,376.0
331.0,354.005,379.0
334.0,357.205,391.0
343.0,359.89,391.0
343.0,363.495,425.0
348.0,368.425,426.0
351.0,382.02,427.0
352.0,393.755,427.0
355.0,401.33,427.0
364.0,408.91,427.0
375.0,413.32,444.0
385.0,417.745,444.0
391.0,419.57,445.0
392.0,422.35,445.0
401.0,426.045,445.0
415.0,433.98,454.0
418.0,436.505,462.0
422.0,440.31,459.0
427.0,443.595,472.0
427.0,446.245,478.0
428.0,448.725,486.0
437.0,451.485,486.0
438.0,454.25,486.0
441.0,458.38,487.0
445.0,464.735,486.0
446.0,470.115,493.0
450.0,473.225,495.0
452.0,475.995,498.0
459.0,479.26,498.0
461.0,481.365,498.0
468.0,485.045,508.0
474.0,487.45,505.0
474.0,489.4,508.0
478.0,494.745,513.0
481.0,497.75,517.0
484.0,499.54,517.0
487.0,502.86,517.0
491.0,505.32,519.0
492.0,506.905,523.0
494.0,507.935,523.0
496.0,510.285,523.0
498.0,512.455,542.0
503.0,515.48,542.0
504.0,517.05,542.0
506.0,518.57,542.0
507.0,520.49,551.0
507.0,522.19,551.0
508.0,525.81,551.0
509.0,527.4,551.0
509.0,529.755,553.0
511.0,533.455,551.0
513.0,539.71,558.0
518.0,543.725,581.0
515.0,545.125,582.0
523.0,546.955,582.0
526.0,550.22,582.0
530.0,554.085,582.0
531.0,558.055,582.0
540.0,562.86,582.0
543.0,566.605,582.0
540.0,571.025,595.0
543.0,574.055,600.0
549.0,577.15,600.0
549.0,579.06,600.0
545.0,580.055,600.0
550.0,583.01,601.0
551.0,586.9,610.0
556.0,589.675,605.0
562.0,593.035,610.0
577.0,596.23,613.0
580.0,597.905,610.0
581.0,600.005,615.0
583.0,601.62,615.0
587.0,602.85,615.0
591.0,604.025,615.0
582.0,605.42,615.0
589.0,606.38,615.0
598.0,608.425,615.0
599.0,609.255,619.0
599.0,610.65,620.0
600.0,611.255,621.0
600.0,612.405,621.0
600.0,614.095,622.0
600.0,614.04,622.0
600.0,614.59,628.0
598.0,615.125,622.0
602.0,616.31,628.0
586.0,616.86,631.0
602.0,617.61,631.0
605.0,618.935,631.0
575.0,618.42,632.0
591.0,620.785,637.0
608.0,622.04,632.0
612.0,623.495,632.0
595.0,623.89,637.0
610.0,624.575,632.0
612.0,626.86,637.0
581.0,626.715,638.0
609.0,628.53,637.0
613.0,630.025,638.0
613.0,630.75,637.0
617.0,631.795,639.0
610.0,631.19,647.0
592.0,630.15,639.0
582.0,629.95,647.0
618.0,632.35,647.0
610.0,632.795,647.0
619.0,634.56,647.0
619.0,634.965,647.0
619.0,637.395,647.0
620.0,638.805,647.0
620.0,640.105,647.0
622.0,641.81,647.0
627.0,642.96,647.0
627.0,641.825,647.0
628.0,642.505,647.0
632.0,642.785,647.0
632.0,643.675,649.0
633.0,643.705,648.0
634.0,644.72,649.0
634.0,645.23,649.0
623.0,645.4,649.0
635.0,646.215,649.0
635.0,646.02,649.0
636.0,647.0,649.0
625.0,646.545,650.0
620.0,646.46,651.0
630.0,646.765,655.0
636.0,647.09,655.0
630.0,647.395,655.0
636.0,647.74,655.0
636.0,648.755,655.0
635.0,648.61,655.0
623.0,648.915,655.0
636.0,650.23,655.0
639.0,651.125,656.0
639.0,651.435,656.0
639.0,652.45,656.0
635.0,652.75,656.0
644.0,653.07,656.0
615.0,652.455,656.0
636.0,651.77,656.0
639.0,652.765,657.0
639.0,652.895,657.0
644.0,653.795,657.0
644.0,654.09,657.0
633.0,653.82,657.0
644.0,654.01,657.0
644.0,654.375,657.0
644.0,654.765,658.0
620.0,653.985,658.0
641.0,654.235,658.0
624.0,654.2,658.0
627.0,654.415,658.0
644.0,654.72,658.0
644.0,655.5,658.0
627.0,655.115,658.0
644.0,655.965,658.0
646.0,656.285,658.0
648.0,656.245,659.0
645.0,656.485,659.0
639.0,655.97,659.0
599.0,655.635,659.0
643.0,656.24,659.0
644.0,656.295,659.0
645.0,657.085,659.0
645.0,657.27,659.0
628.0,656.79,659.0
645.0,656.98,660.0
633.0,657.06,660.0
643.0,657.415,660.0
632.0,656.685,660.0
640.0,656.915,660.0
643.0,657.2,660.0
647.0,657.695,660.0
646.0,657.53,660.0
647.0,658.0,660.0
627.0,657.42,660.0
636.0,657.37,660.0
641.0,657.895,660.0
640.0,657.54,660.0
646.0,657.49,660.0
645.0,657.665,660.0
643.0,657.605,660.0
647.0,657.945,660.0
647.0,658.4,660.0
646.0,657.435,660.0
617.0,656.9,660.0
628.0,656.675,660.0
640.0,657.73,661.0
641.0,658.145,661.0
647.0,658.58,661.0
641.0,658.04,661.0
643.0,658.12,661.0
647.0,658.185,661.0
647.0,658.135,661.0
647.0,658.45,661.0
634.0,658.07,662.0
647.0,658.765,661.0
651.0,659.28,661.0
651.0,659.225,662.0
651.0,659.39,661.0
655.0,659.605,662.0
655.0,659.825,662.0
640.0,659.745,662.0
654.0,660.11,662.0
623.0,659.575,662.0
650.0,660.185,662.0
635.0,659.86,662.0
623.0,659.025,662.0
636.0,660.18,664.0
620.0,659.515,664.0
655.0,660.76,664.0
655.0,660.91,664.0
658.0,661.53,665.0
631.0,660.895,665.0
637.0,661.185,665.0
657.0,661.9,665.0
657.0,661.925,665.0
658.0,662.175,665.0
654.0,662.29,671.0
655.0,662.71,671.0
658.0,663.415,671.0
658.0,664.105,671.0
612.0,664.5,674.0
656.0,665.5,674.0
652.0,665.4,674.0
619.0,664.825,674.0
652.0,665.755,674.0
654.0,666.365,674.0
656.0,667.63,675.0
656.0,667.995,676.0
656.0,669.285,676.0
656.0,668.985,676.0
650.0,668.445,676.0
656.0,669.035,676.0
631.0,667.89,676.0
648.0,668.065,677.0
650.0,669.16,676.0
650.0,670.21,678.0
649.0,671.04,678.0
649.0,671.535,678.0
649.0,671.96,678.0
651.0,671.555,678.0
658.0,673.31,681.0
658.0,673.03,680.0
647.0,673.31,681.0
657.0,673.835,681.0
657.0,674.115,681.0
640.0,673.385,681.0
656.0,673.92,682.0
633.0,672.625,682.0
651.0,673.16,682.0
655.0,674.485,684.0
655.0,674.81,684.0
635.0,674.03,684.0
655.0,675.675,684.0
657.0,676.745,684.0
658.0,677.05,692.0
655.0,677.135,692.0
642.0,676.68,692.0
655.0,678.17,692.0
655.0,677.3,692.0
655.0,678.375,692.0
649.0,678.975,693.0
654.0,681.0,692.0
652.0,681.265,693.0
652.0,682.025,694.0
655.0,683.77,694.0
657.0,685.59,694.0
649.0,684.77,694.0
658.0,685.69,694.0
658.0,686.81,694.0
664.0,688.9,694.0
662.0,688.52,694.0
663.0,689.105,695.0
668.0,689.585,699.0
672.0,689.92,699.0
672.0,689.865,699.0
661.0,690.84,699.0
661.0,690.875,699.0
670.0,691.355,699.0
674.0,692.565,699.0
662.0,692.34,702.0
664.0,693.16,702.0
656.0,691.35,699.0
651.0,690.44,699.0
667.0,692.675,702.0
662.0,692.99,702.0
669.0,694.575,702.0
669.0,694.585,702.0
669.0,694.32,702.0
655.0,695.695,702.0
665.0,696.14,702.0
666.0,695.035,703.0
667.0,695.815,702.0
677.0,698.185,702.0
665.0,697.405,704.0
665.0,697.24,704.0
667.0,697.28,704.0
658.0,696.68,704.0
667.0,696.715,704.0
675.0,698.18,704.0
671.0,697.455,704.0
652.0,696.83,704.0
667.0,697.395,704.0
656.0,695.47,704.0
652.0,694.19,704.0
669.0,696.93,704.0
671.0,697.555,704.0
671.0,698.11,704.0
673.0,699.31,704.0
669.0,697.575,704.0
673.0,698.43,704.0
648.0,696.285,705.0
657.0,695.31,704.0
652.0,693.67,705.0
654.0,693.295,705.0
652.0,693.53,705.0
659.0,694.23,705.0
659.0,694.2,705.0
660.0,695.36,705.0
663.0,696.62,705.0
663.0,696.665,705.0
664.0,697.775,705.0
671.0,697.46,705.0
656.0,696.985,705.0
669.0,698.48,705.0
669.0,697.775,705.0
669.0,698.925,705.0
666.0,697.63,707.0
