worst,averge,best
0.0,6.275,69.0
27.0,54.81,64.0
36.0,59.575,81.0
57.0,61.755,89.0
59.0,62.955,89.0
60.0,65.77,91.0
60.0,71.485,124.0
60.0,79.165,208.0
62.0,90.905,211.0
81.0,114.545,212.0
114.0,196.835,284.0
182.0,209.635,247.0
206.0,215.02,284.0
207.0,221.925,289.0
207.0,230.58,289.0
208.0,243.475,289.0
208.0,255.13,334.0
212.0,270.27,334.0
236.0,281.305,371.0
281.0,301.175,371.0
283.0,313.63,397.0
284.0,321.03,371.0
288.0,331.79,381.0
289.0,338.76,397.0
290.0,346.67,397.0
304.0,354.28,397.0
331.0,362.42,414.0
334.0,369.79,414.0
362.0,384.895,421.0
369.0,391.51,421.0
370.0,395.71,421.0
371.0,400.005,421.0
372.0,403.695,421.0
376.0,406.98,439.0
388.0,410.585,442.0
396.0,415.425,439.0
397.0,418.49,442.0
414.0,425.47,442.0
414.0,429.885,449.0
417.0,433.82,490.0
420.0,436.325,490.0
421.0,439.385,490.0
421.0,441.57,490.0
421.0,446.54,512.0
424.0,457.76,512.0
437.0,466.84,513.0
439.0,478.055,514.0
442.0,487.6,514.0
446.0,497.075,514.0
467.0,502.845,515.0
489.0,506.48,518.0
490.0,508.975,518.0
490.0,510.42,518.0
493.0,513.08,518.0
510.0,514.015,518.0
511.0,514.635,519.0
512.0,515.345,519.0
512.0,515.57,519.0
512.0,515.815,520.0
512.0,515.995,521.0
512.0,516.43,520.0
513.0,516.93,520.0
513.0,517.455,522.0
513.0,517.455,521.0
513.0,517.96,522.0
514.0,518.735,528.0
514.0,519.385,528.0
514.0,519.735,529.0
514.0,520.34,528.0
515.0,520.945,529.0
514.0,521.415,528.0
516.0,522.16,529.0
516.0,523.18,529.0
517.0,524.09,533.0
517.0,524.855,534.0
517.0,526.24,534.0
518.0,526.905,534.0
519.0,527.705,535.0
520.0,528.515,536.0
520.0,529.29,538.0
522.0,530.505,538.0
522.0,530.64,538.0
524.0,532.475,542.0
524.0,532.975,542.0
527.0,533.905,542.0
527.0,534.615,560.0
526.0,535.29,554.0
528.0,536.93,558.0
529.0,537.89,560.0
529.0,539.935,560.0
529.0,542.17,560.0
531.0,546.145,569.0
532.0,547.555,569.0
532.0,549.87,582.0
535.0,551.055,582.0
536.0,553.0,585.0
537.0,556.38,582.0
539.0,557.445,582.0
535.0,559.895,585.0
541.0,562.215,585.0
546.0,565.46,586.0
549.0,567.585,588.0
547.0,569.05,595.0
551.0,572.145,596.0
553.0,574.805,596.0
554.0,577.045,596.0
554.0,580.12,596.0
559.0,582.065,611.0
560.0,583.7,615.0
554.0,588.45,615.0
563.0,592.365,615.0
567.0,595.885,630.0
570.0,599.28,630.0
575.0,602.865,630.0
575.0,605.115,630.0
578.0,607.205,630.0
578.0,611.06,636.0
586.0,614.725,646.0
592.0,617.635,646.0
589.0,619.41,646.0
594.0,619.57,646.0
598.0,623.335,646.0
596.0,624.215,646.0
594.0,625.62,646.0
600.0,629.735,655.0
591.0,630.4,649.0
599.0,631.035,656.0
601.0,633.12,655.0
602.0,636.485,658.0
606.0,640.485,659.0
612.0,641.485,658.0
618.0,643.195,660.0
619.0,645.8,662.0
620.0,647.54,662.0
618.0,648.385,682.0
618.0,648.445,680.0
620.0,650.855,682.0
624.0,655.195,683.0
627.0,658.415,683.0
631.0,661.73,683.0
636.0,665.44,686.0
636.0,666.905,686.0
636.0,667.415,691.0
637.0,668.805,693.0
634.0,671.175,693.0
638.0,671.495,694.0
638.0,674.515,694.0
647.0,677.16,694.0
647.0,678.955,699.0
647.0,680.275,698.0
645.0,680.945,699.0
648.0,683.62,703.0
648.0,686.72,704.0
641.0,688.01,703.0
656.0,687.39,703.0
635.0,686.13,705.0
653.0,687.065,710.0
662.0,688.175,705.0
654.0,690.42,710.0
661.0,691.365,710.0
662.0,691.47,710.0
653.0,692.3,720.0
654.0,695.3,715.0
663.0,698.445,721.0
667.0,698.43,715.0
668.0,698.985,720.0
668.0,700.485,721.0
670.0,701.715,722.0
673.0,702.74,721.0
675.0,703.685,721.0
675.0,705.75,722.0
658.0,705.56,721.0
664.0,708.48,723.0
676.0,709.05,726.0
671.0,710.035,726.0
677.0,712.185,726.0
681.0,712.41,726.0
681.0,714.425,729.0
689.0,716.35,729.0
675.0,716.48,729.0
684.0,717.24,729.0
678.0,717.67,729.0
678.0,716.45,729.0
683.0,718.15,729.0
675.0,718.375,729.0
692.0,719.275,729.0
688.0,718.875,729.0
665.0,718.73,729.0
693.0,720.37,729.0
693.0,720.515,729.0
679.0,721.015,729.0
683.0,719.05,729.0
694.0,721.56,729.0
696.0,722.2,730.0
698.0,724.095,730.0
698.0,724.065,730.0
688.0,723.095,730.0
691.0,723.145,730.0
697.0,723.315,730.0
694.0,724.565,730.0
683.0,723.045,730.0
693.0,723.655,731.0
694.0,723.435,730.0
697.0,724.315,731.0
684.0,724.065,732.0
670.0,722.595,732.0
676.0,720.805,732.0
689.0,723.75,732.0
697.0,725.86,732.0
686.0,725.475,732.0
692.0,724.89,734.0
694.0,725.33,733.0
664.0,725.065,734.0
704.0,727.335,734.0
689.0,726.165,734.0
693.0,727.185,734.0
704.0,728.29,734.0
699.0,726.75,735.0
707.0,729.275,735.0
679.0,727.27,735.0
697.0,729.325,739.0
697.0,728.845,735.0
695.0,727.46,739.0
688.0,726.495,739.0
679.0,727.04,739.0
695.0,729.16,739.0
703.0,731.095,739.0
685.0,730.155,740.0
679.0,730.01,740.0
679.0,729.65,740.0
655.0,724.895,740.0
662.0,724.69,741.0
679.0,726.205,740.0
681.0,728.085,741.0
684.0,731.795,741.0
695.0,733.97,741.0
694.0,732.975,742.0
705.0,734.065,742.0
705.0,734.46,742.0
704.0,733.625,744.0
699.0,733.81,744.0
697.0,733.045,744.0
689.0,732.395,744.0
682.0,731.17,744.0
689.0,734.58,744.0
681.0,733.29,747.0
701.0,734.82,745.0
707.0,737.25,745.0
713.0,737.795,745.0
714.0,738.505,745.0
685.0,737.795,747.0
