worst,averge,best
0.0,6.84,34.0
15.0,32.68,51.0
24.0,38.27,51.0
34.0,41.485,55.0
36.0,44.355,64.0
39.0,46.83,64.0
41.0,49.71,88.0
41.0,53.73,88.0
45.0,58.415,88.0
50.0,67.57,95.0
55.0,83.065,131.0
67.0,91.79,131.0
75.0,101.985,143.0
87.0,112.92,152.0
88.0,121.125,166.0
94.0,128.54,166.0
112.0,134.02,166.0
121.0,141.01,166.0
126.0,147.4,183.0
137.0,160.25,208.0
143.0,166.41,215.0
153.0,175.415,215.0
154.0,181.46,215.0
157.0,189.08,248.0
166.0,196.74,220.0
173.0,202.84,252.0
175.0,208.35,285.0
179.0,216.04,285.0
203.0,241.895,290.0
214.0,252.21,316.0
227.0,263.34,316.0
245.0,269.555,316.0
245.0,275.985,316.0
245.0,282.01,318.0
250.0,291.27,334.0
260.0,298.83,355.0
277.0,304.665,355.0
285.0,314.215,368.0
285.0,321.25,368.0
294.0,328.855,379.0
307.0,338.38,380.0
299.0,345.745,383.0
316.0,351.9,391.0
316.0,357.03,393.0
318.0,363.375,417.0
325.0,368.28,417.0
329.0,379.17,458.0
347.0,386.145,458.0
355.0,397.655,458.0
359.0,405.77,486.0
364.0,417.105,486.0
367.0,423.655,486.0
385.0,439.775,494.0
399.0,449.595,500.0
400.0,461.9,500.0
409.0,475.44,536.0
424.0,481.9,517.0
441.0,487.82,536.0
457.0,492.315,536.0
458.0,497.67,544.0
459.0,501.965,544.0
474.0,509.61,544.0
480.0,514.895,536.0
482.0,517.795,551.0
492.0,529.25,575.0
494.0,532.87,565.0
496.0,536.88,575.0
500.0,542.68,575.0
513.0,549.265,575.0
517.0,552.255,575.0
534.0,554.255,576.0
536.0,557.395,576.0
524.0,558.145,580.0
536.0,562.555,589.0
536.0,565.34,589.0
536.0,569.795,589.0
539.0,571.76,589.0
544.0,574.2,591.0
541.0,575.16,598.0
548.0,579.435,600.0
554.0,582.22,596.0
557.0,582.815,600.0
568.0,587.17,602.0
564.0,588.02,606.0
573.0,589.04,608.0
573.0,589.86,608.0
574.0,592.07,607.0
575.0,593.94,608.0
576.0,596.03,610.0
580.0,597.92,615.0
553.0,599.68,615.0
576.0,602.725,615.0
589.0,605.985,615.0
589.0,607.37,615.0
567.0,607.77,615.0
591.0,608.91,615.0
589.0,609.485,625.0
591.0,610.13,630.0
597.0,611.33,627.0
597.0,612.585,627.0
561.0,614.165,630.0
588.0,615.855,631.0
596.0,617.52,631.0
602.0,619.71,631.0
603.0,621.52,631.0
603.0,622.925,631.0
606.0,623.965,642.0
606.0,625.215,642.0
608.0,626.025,642.0
608.0,628.645,642.0
595.0,630.085,643.0
609.0,631.71,642.0
615.0,632.82,643.0
623.0,634.58,643.0
625.0,636.77,643.0
627.0,638.58,643.0
627.0,639.285,643.0
622.0,639.735,643.0
630.0,640.015,643.0
631.0,640.11,644.0
631.0,640.665,643.0
631.0,640.62,646.0
631.0,641.245,643.0
631.0,641.96,646.0
631.0,642.19,646.0
631.0,642.405,647.0
631.0,642.455,647.0
631.0,642.965,647.0
637.0,643.5,647.0
637.0,643.835,649.0
609.0,643.535,649.0
631.0,644.53,653.0
639.0,644.925,653.0
639.0,645.455,653.0
633.0,645.92,653.0
611.0,645.92,654.0
621.0,646.615,654.0
613.0,647.21,654.0
599.0,647.865,658.0
626.0,649.18,663.0
639.0,650.135,667.0
635.0,651.145,663.0
637.0,651.815,663.0
639.0,652.09,667.0
621.0,652.42,667.0
643.0,656.105,671.0
643.0,655.68,667.0
643.0,656.21,671.0
632.0,657.145,671.0
636.0,658.09,671.0
642.0,658.415,671.0
642.0,659.065,671.0
643.0,661.12,672.0
643.0,662.185,672.0
643.0,664.51,692.0
643.0,665.625,692.0
643.0,666.325,692.0
644.0,667.585,692.0
647.0,669.63,692.0
645.0,672.06,694.0
647.0,675.845,704.0
649.0,679.51,704.0
649.0,681.505,704.0
650.0,681.89,704.0
