worst,averge,best
0.0,6.36,49.0
19.0,43.685,63.0
38.0,48.315,63.0
40.0,50.67,63.0
48.0,52.99,85.0
49.0,56.65,85.0
49.0,61.01,86.0
50.0,67.59,97.0
55.0,74.885,107.0
63.0,82.18,108.0
84.0,93.81,132.0
85.0,100.215,132.0
85.0,105.715,144.0
86.0,115.18,149.0
95.0,124.28,182.0
106.0,130.535,182.0
111.0,138.375,182.0
123.0,149.1,184.0
128.0,160.845,202.0
144.0,175.28,208.0
149.0,178.515,213.0
166.0,184.4,249.0
168.0,188.825,230.0
180.0,196.325,277.0
181.0,205.16,277.0
182.0,217.85,287.0
185.0,232.315,306.0
203.0,248.585,306.0
228.0,274.57,339.0
249.0,284.02,339.0
260.0,292.58,344.0
276.0,303.175,342.0
277.0,315.66,354.0
277.0,324.14,354.0
285.0,332.215,384.0
306.0,339.085,384.0
309.0,344.01,385.0
337.0,353.145,386.0
339.0,361.06,394.0
341.0,365.845,401.0
342.0,372.415,408.0
345.0,377.13,418.0
352.0,383.86,418.0
354.0,388.53,421.0
366.0,393.895,418.0
381.0,396.525,421.0
384.0,404.115,429.0
385.0,407.975,439.0
385.0,411.315,446.0
387.0,414.59,446.0
396.0,418.035,445.0
405.0,420.9,447.0
407.0,424.375,447.0
408.0,427.99,447.0
412.0,430.98,449.0
415.0,438.235,471.0
419.0,441.085,471.0
421.0,444.855,471.0
433.0,448.885,473.0
442.0,451.515,473.0
444.0,454.41,475.0
445.0,456.815,473.0
446.0,457.31,475.0
447.0,460.08,486.0
448.0,466.18,486.0
448.0,468.68,486.0
448.0,472.14,486.0
450.0,474.665,486.0
463.0,477.13,487.0
470.0,479.66,489.0
470.0,481.29,489.0
471.0,482.92,490.0
472.0,483.92,511.0
475.0,486.18,511.0
481.0,487.505,511.0
484.0,487.93,510.0
485.0,488.985,512.0
485.0,490.365,513.0
486.0,492.26,513.0
486.0,494.015,513.0
486.0,496.305,513.0
486.0,498.705,515.0
487.0,504.9,516.0
487.0,506.855,516.0
489.0,508.265,516.0
489.0,509.505,516.0
490.0,512.12,516.0
507.0,513.005,516.0
509.0,513.555,523.0
511.0,514.12,523.0
511.0,514.785,524.0
512.0,516.095,524.0
512.0,516.76,524.0
512.0,517.695,526.0
513.0,519.275,532.0
513.0,520.16,536.0
514.0,520.65,532.0
514.0,521.46,535.0
514.0,522.79,535.0
514.0,523.085,535.0
515.0,524.805,536.0
515.0,526.83,536.0
515.0,527.995,541.0
515.0,528.825,543.0
516.0,530.865,543.0
516.0,530.995,541.0
518.0,532.45,543.0
520.0,533.74,543.0
521.0,534.32,543.0
513.0,535.805,543.0
515.0,536.07,543.0
524.0,537.65,543.0
525.0,539.065,549.0
530.0,540.885,549.0
533.0,541.5,549.0
534.0,541.96,550.0
535.0,542.56,550.0
535.0,542.97,551.0
535.0,544.36,557.0
536.0,545.045,557.0
537.0,545.985,557.0
537.0,546.805,557.0
537.0,548.045,559.0
539.0,549.585,566.0
539.0,550.765,569.0
535.0,551.715,569.0
519.0,551.985,569.0
539.0,554.39,579.0
542.0,557.215,579.0
542.0,559.44,579.0
545.0,560.375,579.0
546.0,561.885,579.0
548.0,564.325,589.0
549.0,567.03,589.0
549.0,569.1,589.0
544.0,571.155,589.0
556.0,574.585,600.0
559.0,578.78,605.0
561.0,581.045,605.0
561.0,582.305,606.0
563.0,586.335,616.0
563.0,589.295,616.0
563.0,591.265,616.0
569.0,596.37,616.0
580.0,600.295,616.0
580.0,604.015,617.0
585.0,604.7,617.0
585.0,607.415,622.0
585.0,608.81,622.0
579.0,609.8,622.0
588.0,611.8,629.0
590.0,614.03,629.0
591.0,615.295,629.0
600.0,616.695,629.0
606.0,618.515,630.0
573.0,618.2,630.0
600.0,620.065,630.0
605.0,621.62,630.0
603.0,621.965,630.0
