worst,averge,best
22.0,29.3,37.0
30.0,35.8,39.0
36.0,38.1,41.0
39.0,40.9,43.0
41.0,42.3,44.0
43.0,43.7,44.0
44.0,44.2,46.0
44.0,45.2,46.0
46.0,46.0,46.0
46.0,46.2,48.0
46.0,48.1,55.0
48.0,52.4,55.0
48.0,53.1,55.0
55.0,55.0,55.0
55.0,55.0,55.0
55.0,55.0,55.0
55.0,55.1,56.0
55.0,55.4,56.0
55.0,55.7,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.1,57.0
56.0,56.4,57.0
56.0,56.6,57.0
57.0,57.0,57.0
57.0,57.0,57.0
57.0,57.0,57.0
57.0,57.0,57.0
57.0,57.0,57.0
57.0,57.0,57.0
57.0,57.0,57.0
57.0,57.0,57.0
57.0,57.0,57.0
57.0,57.0,57.0
57.0,57.0,57.0
57.0,57.0,57.0
57.0,57.0,57.0
57.0,57.0,57.0
57.0,57.0,57.0
57.0,57.0,57.0
57.0,57.0,57.0
57.0,57.0,57.0
57.0,57.0,57.0
57.0,57.0,57.0
57.0,57.1,58.0
57.0,57.5,58.0
57.0,57.9,58.0
58.0,58.1,59.0
58.0,58.3,59.0
58.0,58.6,59.0
58.0,59.0,60.0
59.0,59.6,60.0
60.0,60.0,60.0
60.0,60.0,60.0
60.0,60.0,60.0
60.0,60.0,60.0
60.0,60.0,60.0
60.0,60.0,60.0
60.0,60.0,60.0
60.0,60.0,60.0
60.0,60.0,60.0
60.0,60.0,60.0
60.0,60.0,60.0
60.0,60.0,60.0
60.0,60.0,60.0
60.0,60.0,60.0
60.0,60.0,60.0
60.0,60.0,60.0
60.0,60.0,60.0
60.0,60.0,60.0
60.0,60.0,60.0
60.0,60.0,60.0
60.0,60.0,60.0
60.0,60.0,60.0
60.0,60.0,60.0
60.0,60.0,60.0
60.0,60.0,60.0
60.0,60.0,60.0
60.0,60.0,60.0
60.0,60.0,60.0
60.0,60.0,60.0
60.0,60.0,60.0
60.0,60.0,60.0
60.0,60.0,60.0
60.0,60.0,60.0
60.0,60.0,60.0
60.0,60.0,60.0
60.0,60.0,60.0
60.0,60.0,60.0
60.0,60.0,60.0
60.0,60.0,60.0
60.0,60.2,62.0
60.0,60.6,62.0
60.0,61.6,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.0,62.0
62.0,62.1,63.0
62.0,62.5,63.0
63.0,63.0,63.0
63.0,63.0,63.0
63.0,63.0,63.0
63.0,63.0,63.0
63.0,63.0,63.0
63.0,63.0,63.0
63.0,63.0,63.0
63.0,63.0,63.0
63.0,63.0,63.0
63.0,63.0,63.0
63.0,63.0,63.0
63.0,63.0,63.0
63.0,63.0,63.0
63.0,63.0,63.0
63.0,63.0,63.0
63.0,63.0,63.0
63.0,63.0,63.0
63.0,63.0,63.0
63.0,63.0,63.0
63.0,63.0,63.0
63.0,63.0,63.0
63.0,63.0,63.0
63.0,63.0,63.0
63.0,63.0,63.0
63.0,63.1,64.0
63.0,63.5,64.0
63.0,63.7,64.0
64.0,64.0,64.0
64.0,64.0,64.0
64.0,64.0,64.0
64.0,64.0,64.0
64.0,64.0,64.0
64.0,64.0,64.0
64.0,64.0,64.0
64.0,64.0,64.0
64.0,64.0,64.0
64.0,64.0,64.0
64.0,64.0,64.0
64.0,64.0,64.0
64.0,64.0,64.0
64.0,64.0,64.0
64.0,64.0,64.0
64.0,64.0,64.0
64.0,64.0,64.0
64.0,64.0,64.0
64.0,64.0,64.0
64.0,64.0,64.0
64.0,64.0,64.0
64.0,64.0,64.0
64.0,64.0,64.0
64.0,64.0,64.0
64.0,64.0,64.0
64.0,64.0,64.0
64.0,64.0,64.0
64.0,64.0,64.0
64.0,64.0,64.0
64.0,64.0,64.0
64.0,64.0,64.0
64.0,64.0,64.0
64.0,64.0,64.0
64.0,64.0,64.0
