worst,averge,best
15.0,19.5,26.0
21.0,25.2,26.0
26.0,26.0,26.0
26.0,26.1,27.0
26.0,26.8,27.0
27.0,27.0,27.0
27.0,27.1,28.0
27.0,28.1,30.0
30.0,30.2,32.0
30.0,31.8,32.0
32.0,32.2,34.0
34.0,34.2,36.0
34.0,35.6,36.0
36.0,36.1,37.0
36.0,36.6,37.0
37.0,37.0,37.0
37.0,37.0,37.0
37.0,37.0,37.0
37.0,37.1,38.0
37.0,37.7,38.0
37.0,37.9,39.0
38.0,38.8,39.0
39.0,39.0,39.0
39.0,39.0,39.0
39.0,39.0,39.0
39.0,39.0,39.0
39.0,39.0,39.0
39.0,39.0,39.0
39.0,39.0,39.0
39.0,39.0,39.0
39.0,39.1,40.0
39.0,39.8,40.0
40.0,40.0,40.0
40.0,40.0,40.0
40.0,40.2,42.0
40.0,41.4,42.0
42.0,42.1,43.0
42.0,42.7,43.0
43.0,43.0,43.0
43.0,43.0,43.0
43.0,43.2,45.0
43.0,44.2,45.0
45.0,45.0,45.0
45.0,45.0,45.0
45.0,45.0,45.0
45.0,45.0,45.0
45.0,45.0,45.0
45.0,45.0,45.0
45.0,45.0,45.0
45.0,45.0,45.0
45.0,45.0,45.0
45.0,45.0,45.0
45.0,45.0,45.0
45.0,45.0,45.0
45.0,45.0,45.0
45.0,45.0,45.0
45.0,45.0,45.0
45.0,45.0,45.0
45.0,45.0,45.0
45.0,45.0,45.0
45.0,45.0,45.0
45.0,45.2,47.0
45.0,46.7,48.0
47.0,47.9,50.0
48.0,49.4,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.1,51.0
50.0,50.6,51.0
51.0,51.0,51.0
51.0,51.0,51.0
51.0,51.0,51.0
51.0,51.0,51.0
51.0,51.0,51.0
51.0,51.0,51.0
51.0,51.0,51.0
51.0,51.0,51.0
51.0,51.0,51.0
51.0,51.0,51.0
51.0,51.0,51.0
51.0,51.0,51.0
51.0,51.0,51.0
51.0,51.1,52.0
51.0,51.8,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.0,52.0
52.0,52.2,54.0
52.0,53.6,54.0
54.0,54.0,54.0
54.0,54.0,54.0
54.0,54.0,54.0
54.0,54.0,54.0
54.0,54.0,54.0
54.0,54.0,54.0
54.0,54.0,54.0
54.0,54.0,54.0
54.0,54.0,54.0
54.0,54.0,54.0
54.0,54.0,54.0
54.0,54.0,54.0
54.0,54.0,54.0
54.0,54.0,54.0
54.0,54.0,54.0
54.0,54.0,54.0
54.0,54.0,54.0
54.0,54.0,54.0
54.0,54.0,54.0
54.0,54.0,54.0
54.0,54.0,54.0
54.0,54.0,54.0
54.0,54.0,54.0
54.0,54.0,54.0
54.0,54.0,54.0
54.0,54.0,54.0
54.0,54.0,54.0
54.0,54.0,54.0
54.0,54.0,54.0
54.0,54.0,54.0
54.0,54.2,56.0
54.0,55.4,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
56.0,56.0,56.0
