worst,averge,best
0.0,6.08,51.0
19.0,34.03,57.0
27.0,39.2,69.0
35.0,42.37,81.0
35.0,45.565,81.0
37.0,51.25,81.0
39.0,59.365,109.0
45.0,66.83,109.0
53.0,74.765,109.0
58.0,85.475,129.0
77.0,103.195,143.0
81.0,110.515,158.0
103.0,117.285,158.0
108.0,122.035,158.0
108.0,129.21,158.0
109.0,139.09,173.0
118.0,146.77,210.0
129.0,153.685,210.0
132.0,159.52,210.0
154.0,173.435,210.0
156.0,182.635,217.0
158.0,191.56,224.0
158.0,198.17,241.0
172.0,204.15,269.0
183.0,210.71,273.0
187.0,215.78,273.0
195.0,223.62,273.0
208.0,232.885,273.0
210.0,251.0,274.0
224.0,262.18,294.0
226.0,267.53,322.0
252.0,272.715,319.0
256.0,276.99,322.0
260.0,282.305,348.0
263.0,287.155,351.0
269.0,295.475,351.0
273.0,304.99,375.0
281.0,320.61,375.0
287.0,329.2,375.0
295.0,337.19,377.0
308.0,345.895,394.0
317.0,354.2,394.0
320.0,360.695,402.0
322.0,365.045,406.0
332.0,371.565,402.0
339.0,377.0,402.0
346.0,386.425,413.0
366.0,390.02,426.0
375.0,394.49,426.0
375.0,399.075,427.0
377.0,403.835,470.0
381.0,406.605,465.0
382.0,412.525,470.0
394.0,417.545,470.0
395.0,426.1,470.0
402.0,443.19,480.0
406.0,448.225,480.0
422.0,457.98,480.0
423.0,464.1,480.0
426.0,468.09,483.0
430.0,470.47,483.0
463.0,472.185,483.0
464.0,473.365,491.0
465.0,475.115,511.0
465.0,477.93,511.0
465.0,482.3,511.0
465.0,487.135,511.0
470.0,491.115,511.0
477.0,495.55,511.0
480.0,498.63,511.0
480.0,501.73,511.0
480.0,503.785,511.0
483.0,506.655,511.0
495.0,509.55,511.0
507.0,510.23,512.0
507.0,510.11,511.0
507.0,510.34,512.0
507.0,510.505,512.0
507.0,510.82,512.0
508.0,511.035,512.0
511.0,511.2,512.0
511.0,511.305,512.0
511.0,511.445,514.0
511.0,511.575,514.0
511.0,511.69,514.0
511.0,511.845,514.0
511.0,512.12,514.0
